id,key,value,type
4593107493,natural,Tree,regular
4593107494,natural,Tree,regular
4593107495,natural,Tree,regular
4593107496,natural,Tree,regular
4593107497,natural,Tree,regular
4593107498,natural,Tree,regular
4593107499,natural,Tree,regular
4593107500,natural,Tree,regular
4593107501,natural,Tree,regular
4593107502,natural,Tree,regular
4593107503,natural,Tree,regular
4593107504,natural,Tree,regular
4593107505,natural,Tree,regular
4593107506,natural,Tree,regular
4593107507,natural,Tree,regular
4593107508,natural,Tree,regular
4593107509,natural,Tree,regular
4593107510,natural,Tree,regular
4593107511,natural,Tree,regular
4593107512,natural,Tree,regular
4593107513,natural,Tree,regular
4593107514,natural,Tree,regular
4593107515,natural,Tree,regular
4593107516,natural,Tree,regular
4593107517,natural,Tree,regular
4593107518,natural,Tree,regular
4593107519,natural,Tree,regular
4593107520,natural,Tree,regular
4593107521,natural,Tree,regular
4593107522,natural,Tree,regular
4593107523,natural,Tree,regular
4593107524,natural,Tree,regular
4593107525,natural,Tree,regular
4593107526,natural,Tree,regular
4593107527,natural,Tree,regular
4593107528,natural,Tree,regular
4593107529,natural,Tree,regular
4593107530,natural,Tree,regular
4593107531,natural,Tree,regular
4593107532,natural,Tree,regular
4593107533,natural,Tree,regular
4593107534,natural,Tree,regular
4593107535,natural,Tree,regular
4593107536,natural,Tree,regular
4593107537,natural,Tree,regular
4593107538,natural,Tree,regular
4593107539,natural,Tree,regular
4593107540,natural,Tree,regular
4593107541,natural,Tree,regular
4593107542,natural,Tree,regular
4593107543,natural,Tree,regular
4593107544,natural,Tree,regular
4593107545,natural,Tree,regular
4593107546,natural,Tree,regular
4593107547,natural,Tree,regular
4593107548,natural,Tree,regular
4593107549,natural,Tree,regular
4593107550,natural,Tree,regular
4593107551,natural,Tree,regular
4593107552,natural,Tree,regular
4593107553,natural,Tree,regular
4593107554,natural,Tree,regular
4593107555,natural,Tree,regular
4593107556,natural,Tree,regular
4593107557,natural,Tree,regular
4593107558,natural,Tree,regular
4593107559,natural,Tree,regular
4593107560,natural,Tree,regular
4593107561,natural,Tree,regular
4593107562,natural,Tree,regular
4593107563,natural,Tree,regular
4593107564,natural,Tree,regular
4593107565,natural,Tree,regular
4593107566,natural,Tree,regular
4593107567,natural,Tree,regular
4593107568,natural,Tree,regular
4593107569,natural,Tree,regular
4593107570,natural,Tree,regular
4593107571,natural,Tree,regular
4593107572,natural,Tree,regular
4593107573,natural,Tree,regular
4593107574,natural,Tree,regular
4593107575,natural,Tree,regular
4593107576,natural,Tree,regular
4593107577,natural,Tree,regular
4593107578,natural,Tree,regular
4593107579,natural,Tree,regular
4593107580,natural,Tree,regular
4593107581,natural,Tree,regular
4593107582,natural,Tree,regular
4593107583,natural,Tree,regular
4593107584,natural,Tree,regular
4593107585,natural,Tree,regular
4593107586,natural,Tree,regular
4593107587,natural,Tree,regular
4593107588,natural,Tree,regular
4593107589,natural,Tree,regular
4593107590,ele,2,regular
4593107590,natural,Tree,regular
4593107591,natural,Tree,regular
4593107592,natural,Tree,regular
4593107593,natural,Tree,regular
4593107594,natural,Tree,regular
4593107595,natural,Tree,regular
4593107596,natural,Tree,regular
4593107597,natural,Tree,regular
4593107598,natural,Tree,regular
4593107599,natural,Tree,regular
4593107600,natural,Tree,regular
4593107601,natural,Tree,regular
4593107602,natural,Tree,regular
4593107603,natural,Tree,regular
4593107604,natural,Tree,regular
4593107605,natural,Tree,regular
4593107606,natural,Tree,regular
4593107607,natural,Tree,regular
4593107608,natural,Tree,regular
4593107609,natural,Tree,regular
4593107610,natural,Tree,regular
4593107611,natural,Tree,regular
4593107612,natural,Tree,regular
4593107613,natural,Tree,regular
4593107614,natural,Tree,regular
4593107615,natural,Tree,regular
4593107616,natural,Tree,regular
4593107617,natural,Tree,regular
4593107618,natural,Tree,regular
4593107619,natural,Tree,regular
4593107620,natural,Tree,regular
4593107621,natural,Tree,regular
4593107622,natural,Tree,regular
4593107623,natural,Tree,regular
4593107624,natural,Tree,regular
4593107625,natural,Tree,regular
4593107626,natural,Tree,regular
4593107627,natural,Tree,regular
4593107628,natural,Tree,regular
4593107629,natural,Tree,regular
4593107630,natural,Tree,regular
4593107631,natural,Tree,regular
4593107632,natural,Tree,regular
4593107633,natural,Tree,regular
4593107634,natural,Tree,regular
4593107635,natural,Tree,regular
4593107636,natural,Tree,regular
4593107637,natural,Tree,regular
4593107638,natural,Tree,regular
4593107639,natural,Tree,regular
4593107640,natural,Tree,regular
4593107641,natural,Tree,regular
4593107642,natural,Tree,regular
4593107643,natural,Tree,regular
4593107644,natural,Tree,regular
4593107645,natural,Tree,regular
4593107646,natural,Tree,regular
4593107647,natural,Tree,regular
4593107648,natural,Tree,regular
4593107649,natural,Tree,regular
4593107650,natural,Tree,regular
4593107651,natural,Tree,regular
4593107652,natural,Tree,regular
4593107653,natural,Tree,regular
4593107654,natural,Tree,regular
4593107655,natural,Tree,regular
4593107656,natural,Tree,regular
4593107657,natural,Tree,regular
4594288989,name,ON NUMARA OTO YIKAMA,regular
4594288989,email,Onnumaraotokuafor@Outlook.Com,regular
4594288989,phone,2473000,regular
4594288989,amenity,Car_Wash,regular
4594288989,en,Turkce,name
4594288989,tr,ON NUMARA OTO YIKAMA,name
4594288989,street,52/9,addr
4594288989,postcode,35149,addr
4594288989,opening_hours,24/7,regular
4594288989,internet_access,Wlan,regular
4594288989,housenumber,45,addr
4606064998,street,8229/2 Street,addr
4606064998,amenity,Hospital,regular
4606064998,name,Özel Kent Hastanesi,regular
4606064998,phone,02323867070,regular
4609454701,name,Pehlivanoglu,regular
4609454701,tr,Pehlivanoglu,name
4609454701,shop,Department_Store,regular
4609454702,highway,Bus_Stop,regular
4609454703,amenity,Telephone,regular
4609454703,operator,Samsung,regular
4609454802,amenity,Fuel,regular
4609454802,name,Kadoil,regular
4609454802,tr,Opet,name
4609454803,amenity,Car_Rental,regular
4609454803,name,Efe Tur,regular
4609454803,tr,Efe Tur,name
4609454804,highway,Bus_Stop,regular
4609454893,name,Tekel Bayi,regular
4609454893,tr,Tekel Bayi,name
4609454893,shop,Supermarket,regular
4609454894,name,Beko,regular
4609454894,tr,Beko,name
4609454894,shop,Department_Store,regular
4609455191,highway,Bus_Stop,regular
4609474390,amenity,Cafe,regular
4613754690,tourism,Guest_House,regular
4621361913,natural,Tree,regular
4621361914,natural,Tree,regular
4621361915,natural,Tree,regular
4621361916,natural,Tree,regular
4621361917,natural,Tree,regular
4621361918,natural,Tree,regular
4621361919,natural,Tree,regular
4621361920,natural,Tree,regular
4621361921,natural,Tree,regular
4621361922,natural,Tree,regular
4621361923,natural,Tree,regular
4621361924,natural,Tree,regular
4621361925,natural,Tree,regular
4621361926,natural,Tree,regular
4621361927,natural,Tree,regular
4621361928,natural,Tree,regular
4621361929,natural,Tree,regular
4621361930,natural,Tree,regular
4621361931,natural,Tree,regular
4621361932,natural,Tree,regular
4621361933,natural,Tree,regular
4621361934,natural,Tree,regular
4621361935,natural,Tree,regular
4621361936,natural,Tree,regular
4621361937,natural,Tree,regular
4621361938,natural,Tree,regular
4621361939,natural,Tree,regular
4621361940,natural,Tree,regular
4621361941,natural,Tree,regular
4621361942,natural,Tree,regular
4621361943,natural,Tree,regular
4621361944,natural,Tree,regular
4621361945,natural,Tree,regular
4621361946,natural,Tree,regular
4621361947,natural,Tree,regular
4621361948,natural,Tree,regular
4621361949,natural,Tree,regular
4621361950,natural,Tree,regular
4621361951,natural,Tree,regular
4621361952,natural,Tree,regular
4621361953,natural,Tree,regular
4621361954,natural,Tree,regular
4621361955,natural,Tree,regular
4621361956,natural,Tree,regular
4621361957,natural,Tree,regular
4621361958,natural,Tree,regular
4621361959,natural,Tree,regular
4621361960,natural,Tree,regular
4621361961,natural,Tree,regular
4621361962,natural,Tree,regular
4621361963,natural,Tree,regular
4621361964,natural,Tree,regular
4621361965,natural,Tree,regular
4621361966,natural,Tree,regular
4621361967,natural,Tree,regular
4621361968,natural,Tree,regular
4621361969,natural,Tree,regular
4621361970,natural,Tree,regular
4621361971,natural,Tree,regular
4621361972,natural,Tree,regular
4621361973,natural,Tree,regular
4621361974,natural,Tree,regular
4621361975,natural,Tree,regular
4621361976,natural,Tree,regular
4621361977,natural,Tree,regular
4621361978,natural,Tree,regular
4621361979,natural,Tree,regular
4621361980,natural,Tree,regular
4621361981,natural,Tree,regular
4621361982,natural,Tree,regular
4621361983,natural,Tree,regular
4621361984,natural,Tree,regular
4621361985,natural,Tree,regular
4621361986,natural,Tree,regular
4621361987,natural,Tree,regular
4621361988,natural,Tree,regular
4621362089,natural,Tree,regular
4621362090,natural,Tree,regular
4621362091,natural,Tree,regular
4621362092,natural,Tree,regular
4621362093,natural,Tree,regular
4621362094,natural,Tree,regular
4621362095,natural,Tree,regular
4621362096,natural,Tree,regular
4621362097,natural,Tree,regular
4621362098,natural,Tree,regular
4621362099,natural,Tree,regular
4621362100,natural,Tree,regular
4621362101,natural,Tree,regular
4621362102,natural,Tree,regular
4621362103,natural,Tree,regular
4621362104,natural,Tree,regular
4621362105,natural,Tree,regular
4621362106,natural,Tree,regular
4621362107,natural,Tree,regular
4621362108,natural,Tree,regular
4621362109,natural,Tree,regular
4621362110,natural,Tree,regular
4621362111,natural,Tree,regular
4621362112,natural,Tree,regular
4621362113,natural,Tree,regular
4621362114,natural,Tree,regular
4621362115,natural,Tree,regular
4621362116,natural,Tree,regular
4621362117,natural,Tree,regular
4621362118,natural,Tree,regular
4621362119,natural,Tree,regular
4621362120,natural,Tree,regular
4621362121,natural,Tree,regular
4621362122,natural,Tree,regular
4621362123,natural,Tree,regular
4621362124,natural,Tree,regular
4621362125,natural,Tree,regular
4621362126,natural,Tree,regular
4621362127,natural,Tree,regular
4621362128,natural,Tree,regular
4621362129,natural,Tree,regular
4621362130,natural,Tree,regular
4621362131,natural,Tree,regular
4621362132,natural,Tree,regular
4621362133,natural,Tree,regular
4621362134,natural,Tree,regular
4621362135,natural,Tree,regular
4621362136,natural,Tree,regular
4621362137,natural,Tree,regular
4621362138,natural,Tree,regular
4621362139,natural,Tree,regular
4621362140,natural,Tree,regular
4621362141,natural,Tree,regular
4621362142,natural,Tree,regular
4621362143,natural,Tree,regular
4621362144,natural,Tree,regular
4621362145,natural,Tree,regular
4621362146,natural,Tree,regular
4621362147,natural,Tree,regular
4621362148,natural,Tree,regular
4621362149,natural,Tree,regular
4621362150,natural,Tree,regular
4621362151,natural,Tree,regular
4621362152,natural,Tree,regular
4621362153,natural,Tree,regular
4621362154,natural,Tree,regular
4621362155,natural,Tree,regular
4621362156,natural,Tree,regular
4621362157,natural,Tree,regular
4621362158,natural,Tree,regular
4621362159,natural,Tree,regular
4621362160,natural,Tree,regular
4621362161,natural,Tree,regular
4621362162,natural,Tree,regular
4621362163,natural,Tree,regular
4621362164,natural,Tree,regular
4621362165,natural,Tree,regular
4621362166,natural,Tree,regular
4621362167,natural,Tree,regular
4621362168,natural,Tree,regular
4621362169,natural,Tree,regular
4621362170,natural,Tree,regular
4621362171,natural,Tree,regular
4621362172,natural,Tree,regular
4621362173,natural,Tree,regular
4621362174,natural,Tree,regular
4621362175,natural,Tree,regular
4621362176,natural,Tree,regular
4621362177,natural,Tree,regular
4621362178,natural,Tree,regular
4621362179,natural,Tree,regular
4621362180,natural,Tree,regular
4621362181,natural,Tree,regular
4621362182,natural,Tree,regular
4621362183,natural,Tree,regular
4621408601,natural,Tree,regular
4621408602,natural,Tree,regular
4621408603,natural,Tree,regular
4621408604,natural,Tree,regular
4621408605,natural,Tree,regular
4621408606,natural,Tree,regular
4621408607,natural,Tree,regular
4621408608,natural,Tree,regular
4621408609,natural,Tree,regular
4621408610,natural,Tree,regular
4621408611,natural,Tree,regular
4621408612,natural,Tree,regular
4621408613,natural,Tree,regular
4621408614,natural,Tree,regular
4621408615,natural,Tree,regular
4621408616,natural,Tree,regular
4621408617,natural,Tree,regular
4621408618,natural,Tree,regular
4621408619,natural,Tree,regular
4621408620,natural,Tree,regular
4621408621,natural,Tree,regular
4621408622,natural,Tree,regular
4621408623,natural,Tree,regular
4621408624,natural,Tree,regular
4621408625,natural,Tree,regular
4621408626,natural,Tree,regular
4621408627,natural,Tree,regular
4621408628,natural,Tree,regular
4621408629,natural,Tree,regular
4621408630,natural,Tree,regular
4621408631,natural,Tree,regular
4621408632,natural,Tree,regular
4621408633,natural,Tree,regular
4621408634,natural,Tree,regular
4621408635,natural,Tree,regular
4621408636,natural,Tree,regular
4621408637,natural,Tree,regular
4621408638,natural,Tree,regular
4621408639,natural,Tree,regular
4621408640,natural,Tree,regular
4621408641,natural,Tree,regular
4621408642,natural,Tree,regular
4621408643,natural,Tree,regular
4621408644,natural,Tree,regular
4621408645,natural,Tree,regular
4621408646,natural,Tree,regular
4621408647,natural,Tree,regular
4621408648,natural,Tree,regular
4621408649,natural,Tree,regular
4621408650,natural,Tree,regular
4621408651,natural,Tree,regular
4621408652,natural,Tree,regular
4621408653,natural,Tree,regular
4621408654,natural,Tree,regular
4621408655,natural,Tree,regular
4621408656,natural,Tree,regular
4621408657,natural,Tree,regular
4621408658,natural,Tree,regular
4621408659,natural,Tree,regular
4621408660,natural,Tree,regular
4621408661,natural,Tree,regular
4621408662,natural,Tree,regular
4621408663,natural,Tree,regular
4621408664,natural,Tree,regular
4621408665,natural,Tree,regular
4621408666,natural,Tree,regular
4621408667,natural,Tree,regular
4621408668,natural,Tree,regular
4621408669,natural,Tree,regular
4621408670,natural,Tree,regular
4621408671,natural,Tree,regular
4621408672,natural,Tree,regular
4621408673,natural,Tree,regular
4621408674,natural,Tree,regular
4621408675,natural,Tree,regular
4621408676,natural,Tree,regular
4621408677,natural,Tree,regular
4621408678,natural,Tree,regular
4621408679,natural,Tree,regular
4621408680,natural,Tree,regular
4621408681,natural,Tree,regular
4621408682,natural,Tree,regular
4621408683,natural,Tree,regular
4621408684,natural,Tree,regular
4621408685,natural,Tree,regular
4621408686,natural,Tree,regular
4621408687,natural,Tree,regular
4621408688,natural,Tree,regular
4621408689,natural,Tree,regular
4621408690,natural,Tree,regular
4621408691,natural,Tree,regular
4621408692,natural,Tree,regular
4621408693,natural,Tree,regular
4621408694,natural,Tree,regular
4621408695,natural,Tree,regular
4621408696,natural,Tree,regular
4621408697,natural,Tree,regular
4621408698,natural,Tree,regular
4621408699,natural,Tree,regular
4621408700,natural,Tree,regular
4621408701,natural,Tree,regular
4621408702,natural,Tree,regular
4621408703,natural,Tree,regular
4621408704,natural,Tree,regular
4621408705,natural,Tree,regular
4621408706,natural,Tree,regular
4621408707,natural,Tree,regular
4621408708,natural,Tree,regular
4621408709,natural,Tree,regular
4621408710,natural,Tree,regular
4621408711,natural,Tree,regular
4621408712,natural,Tree,regular
4621408713,natural,Tree,regular
4621408714,natural,Tree,regular
4621408715,natural,Tree,regular
4621408716,natural,Tree,regular
4621408717,natural,Tree,regular
4621408718,natural,Tree,regular
4621408719,natural,Tree,regular
4621408720,natural,Tree,regular
4621408721,natural,Tree,regular
4621408722,natural,Tree,regular
4621408723,natural,Tree,regular
4621408724,natural,Tree,regular
4621408725,natural,Tree,regular
4621408726,natural,Tree,regular
4621408727,natural,Tree,regular
4621408728,natural,Tree,regular
4621408729,natural,Tree,regular
4621408730,natural,Tree,regular
4621408731,natural,Tree,regular
4621408732,natural,Tree,regular
4621408733,natural,Tree,regular
4621408734,natural,Tree,regular
4621408735,natural,Tree,regular
4621408736,natural,Tree,regular
4621408737,natural,Tree,regular
4621408738,natural,Tree,regular
4621408739,natural,Tree,regular
4621408740,natural,Tree,regular
4621408741,natural,Tree,regular
4621408742,natural,Tree,regular
4621408743,natural,Tree,regular
4621408744,natural,Tree,regular
4621408745,natural,Tree,regular
4621408746,natural,Tree,regular
4621408747,natural,Tree,regular
4621408748,natural,Tree,regular
4621408749,natural,Tree,regular
4621408750,natural,Tree,regular
4621408751,natural,Tree,regular
4621408752,natural,Tree,regular
4621408753,natural,Tree,regular
4621408754,natural,Tree,regular
4621408755,natural,Tree,regular
4621408756,natural,Tree,regular
4621408757,natural,Tree,regular
4621408758,natural,Tree,regular
4621408759,natural,Tree,regular
4621408760,natural,Tree,regular
4621408761,natural,Tree,regular
4621408762,natural,Tree,regular
4621408763,natural,Tree,regular
4621408764,natural,Tree,regular
4621408765,natural,Tree,regular
4621408766,natural,Tree,regular
4621408767,natural,Tree,regular
4621408768,natural,Tree,regular
4621408769,natural,Tree,regular
4621408770,natural,Tree,regular
4621408771,natural,Tree,regular
4621408772,natural,Tree,regular
4621413193,natural,Tree,regular
4621413194,natural,Tree,regular
4621413195,natural,Tree,regular
4621413196,natural,Tree,regular
4621413197,natural,Tree,regular
4621413198,natural,Tree,regular
4621413199,natural,Tree,regular
4621413200,natural,Tree,regular
4621413201,natural,Tree,regular
4621413202,natural,Tree,regular
4621413203,natural,Tree,regular
4621413204,natural,Tree,regular
4621413205,natural,Tree,regular
4621413206,natural,Tree,regular
4621413207,natural,Tree,regular
4621413208,natural,Tree,regular
4621413209,natural,Tree,regular
4621413210,natural,Tree,regular
4621413211,natural,Tree,regular
4621413212,natural,Tree,regular
4621413213,natural,Tree,regular
4621413214,natural,Tree,regular
4621413215,natural,Tree,regular
4621413216,natural,Tree,regular
4621413217,natural,Tree,regular
4621413218,natural,Tree,regular
4621413219,natural,Tree,regular
4621413220,natural,Tree,regular
4621413221,natural,Tree,regular
4621413222,natural,Tree,regular
4621413223,natural,Tree,regular
4621413224,natural,Tree,regular
4621413225,natural,Tree,regular
4621413226,natural,Tree,regular
4621413227,natural,Tree,regular
4621413228,natural,Tree,regular
4621413229,natural,Tree,regular
4621413230,natural,Tree,regular
4621413231,natural,Tree,regular
4621413232,natural,Tree,regular
4621413233,natural,Tree,regular
4621413234,natural,Tree,regular
4621413235,natural,Tree,regular
4621413236,natural,Tree,regular
4621413237,natural,Tree,regular
4621413238,natural,Tree,regular
4621413239,natural,Tree,regular
4621413240,natural,Tree,regular
4621413241,natural,Tree,regular
4621413242,natural,Tree,regular
4621413243,natural,Tree,regular
4621413244,natural,Tree,regular
4621413245,natural,Tree,regular
4621413246,natural,Tree,regular
4621413247,natural,Tree,regular
4621413248,natural,Tree,regular
4621413249,natural,Tree,regular
4621413250,natural,Tree,regular
4623118574,power,Tower,regular
4623118575,power,Tower,regular
4623118576,amenity,Place_Of_Worship,regular
4623118576,denomination,Sunni,regular
4623118576,religion,Muslim,regular
4623118576,source,Bing,regular
4624281691,natural,Tree,regular
4624281692,natural,Tree,regular
4624281693,natural,Tree,regular
4624281694,natural,Tree,regular
4624281695,natural,Tree,regular
4624281696,natural,Tree,regular
4624281697,natural,Tree,regular
4624281698,natural,Tree,regular
4624281699,natural,Tree,regular
4624281700,natural,Tree,regular
4624281701,natural,Tree,regular
4624281702,natural,Tree,regular
4624281703,natural,Tree,regular
4624281704,natural,Tree,regular
4624281705,natural,Tree,regular
4624281706,natural,Tree,regular
4624281707,natural,Tree,regular
4624281708,natural,Tree,regular
4624281709,natural,Tree,regular
4624281710,natural,Tree,regular
4624281711,natural,Tree,regular
4624281712,natural,Tree,regular
4624281713,natural,Tree,regular
4624281714,natural,Tree,regular
4624281715,natural,Tree,regular
4624281716,natural,Tree,regular
4624281717,natural,Tree,regular
4624281718,natural,Tree,regular
4624281719,natural,Tree,regular
4624281720,natural,Tree,regular
4624281721,natural,Tree,regular
4624281722,natural,Tree,regular
4624281723,natural,Tree,regular
4624281724,natural,Tree,regular
4624281725,natural,Tree,regular
4624281726,natural,Tree,regular
4624281727,natural,Tree,regular
4624281728,natural,Tree,regular
4624281729,natural,Tree,regular
4624281730,natural,Tree,regular
4624281731,natural,Tree,regular
4624281732,natural,Tree,regular
4624281733,natural,Tree,regular
4624281734,natural,Tree,regular
4624281735,natural,Tree,regular
4624281736,natural,Tree,regular
4624281737,natural,Tree,regular
4624281738,natural,Tree,regular
4624281739,natural,Tree,regular
4624281740,natural,Tree,regular
4624281741,natural,Tree,regular
4624281742,natural,Tree,regular
4624281743,natural,Tree,regular
4624281744,natural,Tree,regular
4624281745,natural,Tree,regular
4624281746,natural,Tree,regular
4624281747,natural,Tree,regular
4624281748,natural,Tree,regular
4624281749,natural,Tree,regular
4624281750,natural,Tree,regular
4624281751,natural,Tree,regular
4624281752,natural,Tree,regular
4624281753,natural,Tree,regular
4624281754,natural,Tree,regular
4624281755,natural,Tree,regular
4624281756,natural,Tree,regular
4624281757,natural,Tree,regular
4624281758,natural,Tree,regular
4624281759,natural,Tree,regular
4624281760,natural,Tree,regular
4624281761,natural,Tree,regular
4624281762,natural,Tree,regular
4624281763,natural,Tree,regular
4624281764,natural,Tree,regular
4624281765,natural,Tree,regular
4624281766,natural,Tree,regular
4624281767,natural,Tree,regular
4624281768,natural,Tree,regular
4624281769,natural,Tree,regular
4624281770,natural,Tree,regular
4624281771,natural,Tree,regular
4624281772,natural,Tree,regular
4624281773,natural,Tree,regular
4624281774,natural,Tree,regular
4624281775,natural,Tree,regular
4624281776,natural,Tree,regular
4624281777,natural,Tree,regular
4624281778,natural,Tree,regular
4624281779,natural,Tree,regular
4624281780,natural,Tree,regular
4624281781,natural,Tree,regular
4624281782,natural,Tree,regular
4624281783,natural,Tree,regular
4624281784,natural,Tree,regular
4624281785,natural,Tree,regular
4624281786,natural,Tree,regular
4624281787,natural,Tree,regular
4624281788,natural,Tree,regular
4624281989,natural,Tree,regular
4624281990,natural,Tree,regular
4624281991,natural,Tree,regular
4624281992,natural,Tree,regular
4624281993,natural,Tree,regular
4624281994,natural,Tree,regular
4624281995,natural,Tree,regular
4624281996,natural,Tree,regular
4624281997,natural,Tree,regular
4624281998,natural,Tree,regular
4624281999,natural,Tree,regular
4624282000,natural,Tree,regular
4624282001,natural,Tree,regular
4624282002,natural,Tree,regular
4624282003,natural,Tree,regular
4624282004,natural,Tree,regular
4624282005,natural,Tree,regular
4624282006,natural,Tree,regular
4624282007,natural,Tree,regular
4624282008,natural,Tree,regular
4624282009,natural,Tree,regular
4624282010,natural,Tree,regular
4624282011,natural,Tree,regular
4624282012,natural,Tree,regular
4624282013,natural,Tree,regular
4624282014,natural,Tree,regular
4624282015,natural,Tree,regular
4624282016,natural,Tree,regular
4624282017,natural,Tree,regular
4624282018,natural,Tree,regular
4624282019,natural,Tree,regular
4624282020,natural,Tree,regular
4624282021,natural,Tree,regular
4624282022,natural,Tree,regular
4624282023,natural,Tree,regular
4624282024,natural,Tree,regular
4624282025,natural,Tree,regular
4624282026,natural,Tree,regular
4624282027,natural,Tree,regular
4624282028,natural,Tree,regular
4624282029,natural,Tree,regular
4624282030,natural,Tree,regular
4624282031,natural,Tree,regular
4624282032,natural,Tree,regular
4624282033,natural,Tree,regular
4624282034,natural,Tree,regular
4624282035,natural,Tree,regular
4624282036,natural,Tree,regular
4624282037,natural,Tree,regular
4624282038,natural,Tree,regular
4624282039,natural,Tree,regular
4624282040,natural,Tree,regular
4624282041,natural,Tree,regular
4624282042,natural,Tree,regular
4624282043,natural,Tree,regular
4624282044,natural,Tree,regular
4624282045,natural,Tree,regular
4624282046,natural,Tree,regular
4624282047,natural,Tree,regular
4624282048,natural,Tree,regular
4624282049,natural,Tree,regular
4624282050,natural,Tree,regular
4624282051,natural,Tree,regular
4624282052,natural,Tree,regular
4624282053,natural,Tree,regular
4624282054,natural,Tree,regular
4624282055,natural,Tree,regular
4624282056,natural,Tree,regular
4624282057,natural,Tree,regular
4624282058,natural,Tree,regular
4624282059,natural,Tree,regular
4624282060,natural,Tree,regular
4624282061,natural,Tree,regular
4624282062,natural,Tree,regular
4624282063,natural,Tree,regular
4624282064,natural,Tree,regular
4624282065,natural,Tree,regular
4624282066,natural,Tree,regular
4624282067,natural,Tree,regular
4624282068,natural,Tree,regular
4624282069,natural,Tree,regular
4624282070,natural,Tree,regular
4624282071,natural,Tree,regular
4624282072,natural,Tree,regular
4624282073,natural,Tree,regular
4624282074,natural,Tree,regular
4624282075,natural,Tree,regular
4624282076,natural,Tree,regular
4624282077,natural,Tree,regular
4624282078,natural,Tree,regular
4624282079,natural,Tree,regular
4624282080,natural,Tree,regular
4624282081,natural,Tree,regular
4624282082,natural,Tree,regular
4624282083,natural,Tree,regular
4624282084,natural,Tree,regular
4624282085,natural,Tree,regular
4624282086,natural,Tree,regular
4624282087,natural,Tree,regular
4624282088,natural,Tree,regular
4624282189,natural,Tree,regular
4624282190,natural,Tree,regular
4624282191,natural,Tree,regular
4624282192,natural,Tree,regular
4624282193,natural,Tree,regular
4624282194,natural,Tree,regular
4624282195,natural,Tree,regular
4624282196,natural,Tree,regular
4624282197,natural,Tree,regular
4624282198,natural,Tree,regular
4624282199,natural,Tree,regular
4624282200,natural,Tree,regular
4624282201,natural,Tree,regular
4624282202,natural,Tree,regular
4624282203,natural,Tree,regular
4624282204,natural,Tree,regular
4624282205,natural,Tree,regular
4624282206,natural,Tree,regular
4624282207,natural,Tree,regular
4624282208,natural,Tree,regular
4624282209,natural,Tree,regular
4624282210,natural,Tree,regular
4624282211,natural,Tree,regular
4624282212,natural,Tree,regular
4624282213,natural,Tree,regular
4624282214,natural,Tree,regular
4624282215,natural,Tree,regular
4624282216,natural,Tree,regular
4624282217,natural,Tree,regular
4624282218,natural,Tree,regular
4624282219,natural,Tree,regular
4624282220,natural,Tree,regular
4624282221,natural,Tree,regular
4624282222,natural,Tree,regular
4624282223,natural,Tree,regular
4624282224,natural,Tree,regular
4624282225,natural,Tree,regular
4624282226,natural,Tree,regular
4624282227,natural,Tree,regular
4624282228,natural,Tree,regular
4624282229,natural,Tree,regular
4624282230,natural,Tree,regular
4624282231,natural,Tree,regular
4624282232,natural,Tree,regular
4624282233,natural,Tree,regular
4624282234,natural,Tree,regular
4624282235,natural,Tree,regular
4624282236,natural,Tree,regular
4624282237,natural,Tree,regular
4624282238,natural,Tree,regular
4624282239,natural,Tree,regular
4624282240,natural,Tree,regular
4624282241,natural,Tree,regular
4624282242,natural,Tree,regular
4624282243,natural,Tree,regular
4624282244,natural,Tree,regular
4624282245,natural,Tree,regular
4624282246,natural,Tree,regular
4624282247,natural,Tree,regular
4624282248,natural,Tree,regular
4624282249,natural,Tree,regular
4624282250,natural,Tree,regular
4624282251,natural,Tree,regular
4624282252,natural,Tree,regular
4624282253,natural,Tree,regular
4624282254,natural,Tree,regular
4624282255,natural,Tree,regular
4624282256,natural,Tree,regular
4624282257,natural,Tree,regular
4624282258,natural,Tree,regular
4624282259,natural,Tree,regular
4624282260,natural,Tree,regular
4624282261,natural,Tree,regular
4624282262,natural,Tree,regular
4624282263,natural,Tree,regular
4624282264,natural,Tree,regular
4624282265,natural,Tree,regular
4624282266,natural,Tree,regular
4624282267,natural,Tree,regular
4624282268,natural,Tree,regular
4624282269,natural,Tree,regular
4624282270,natural,Tree,regular
4624282271,natural,Tree,regular
4624282272,natural,Tree,regular
4624282273,natural,Tree,regular
4624282274,natural,Tree,regular
4624282275,natural,Tree,regular
4624282276,natural,Tree,regular
4624282277,natural,Tree,regular
4624282278,natural,Tree,regular
4624282279,natural,Tree,regular
4624282280,natural,Tree,regular
4624282281,natural,Tree,regular
4624282282,natural,Tree,regular
4624282283,natural,Tree,regular
4624282284,natural,Tree,regular
4624282285,natural,Tree,regular
4624282286,natural,Tree,regular
4624282287,natural,Tree,regular
4624282288,natural,Tree,regular
4624282489,natural,Tree,regular
4624282490,natural,Tree,regular
4624282491,natural,Tree,regular
4624282492,natural,Tree,regular
4624282493,natural,Tree,regular
4624282494,natural,Tree,regular
4624282495,natural,Tree,regular
4624282496,natural,Tree,regular
4624282497,natural,Tree,regular
4624282498,natural,Tree,regular
4624282499,natural,Tree,regular
4624282500,natural,Tree,regular
4624282501,natural,Tree,regular
4624282502,natural,Tree,regular
4624282503,natural,Tree,regular
4624282504,natural,Tree,regular
